LineId,Content,EventId,EventTemplate,ParameterList
390,"INFO storage.MemoryStore : Block broadcast_11656 stored as values in memory ( estimated size 10.5 KB , free 8.3 MB )",0d8b6b74,"INFO storage.MemoryStore : Block <*> stored as <*> in memory ( estimated size <*> <*> , free <*> <*> )","['broadcast_11656', 'values', '10.5 KB', '8.3 MB']"
391,INFO storage.BlockManager : Found block rdd_17927_3 locally,cf646f32,INFO storage.BlockManager : Found block <*> locally,['rdd_17927_3']
392,"INFO python.PythonRunner : Times : total = 37 , boot = -131 , init = 168 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['37', '-131', '168', '0']"
393,"INFO python.PythonRunner : Times : total = 41 , boot = -127 , init = 168 , finish = 0",4d8cddef,"INFO python.PythonRunner : Times : total = <*> , boot = <*> , init = <*> , finish = <*>","['41', '-127', '168', '0']"
394,INFO output.FileOutputCommitter : Saved output of task 'attempt_201706091321_14246_m_000030_570310' to hdfs : //10.10.34.11 : 9000/pjhe/test/6/_temporary/0/task_201706091321_14246_m_000030,2df1e001,INFO output.FileOutputCommitter : Saved output of task <*> to hdfs : //10.10.34.11 : <*>,"[""'attempt_201706091321_14246_m_000030_570310'"", '9000/pjhe/test/6/_temporary/0/task_201706091321_14246_m_000030']"
395,INFO mapred.SparkHadoopMapRedUtil : attempt_201706091321_14246_m_000030_570310 : Committed,04bf5c3e,INFO mapred.SparkHadoopMapRedUtil : <*> : Committed,['attempt_201706091321_14246_m_000030_570310']
396,INFO executor.Executor : Finished task 30.0 in stage 14246.0 ( TID 570310 ) . 2364 bytes result sent to driver,263f448d,INFO executor.Executor : Finished task <*> in stage <*> ( TID <*> ) . <*> bytes result sent to driver,"['30.0', '14246.0', '570310', '2364']"
397,INFO storage.BlockManager : Removing RDD 12776,880e1304,INFO storage.BlockManager : Removing RDD <*>,['12776']
398,INFO storage.BlockManager : Removing RDD 12760,880e1304,INFO storage.BlockManager : Removing RDD <*>,['12760']
399,INFO storage.BlockManager : Removing RDD 12752,880e1304,INFO storage.BlockManager : Removing RDD <*>,['12752']
400,INFO storage.BlockManager : Removing RDD 12732,880e1304,INFO storage.BlockManager : Removing RDD <*>,['12732']
