LineId,Content,EventId,EventTemplate,ParameterList
1691,03-17 16:16:00.005  1702  1702 I AlarmManager: scheduleTimeTickEvent triggerAtTime = 509322332,5f151179,03-17 <*> 1702 1702 I <*> <*> <*> = <*>,"['16:16:00.005', 'AlarmManager:', 'scheduleTimeTickEvent triggerAtTime', '509322332']"
1692,"03-17 16:16:00.031  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",20316953,"03-17 <*> 2227 2227 I StackScrollAlgorithm: updateClipping <*> getTopPadding=333.0, <*>","['16:16:00.031', 'isOverlap:false,', 'Translation=0.0']"
1693,03-17 16:16:00.031  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:16:00.031', 'StackScrollAlgorithm:', 'updateDimmedActivatedHideSensitive overlap:false']"
1694,"03-17 16:16:00.049  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",20316953,"03-17 <*> 2227 2227 I StackScrollAlgorithm: updateClipping <*> getTopPadding=333.0, <*>","['16:16:00.049', 'isOverlap:false,', 'Translation=0.0']"
1695,03-17 16:16:00.049  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:false,00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:16:00.049', 'StackScrollAlgorithm:', 'updateDimmedActivatedHideSensitive overlap:false']"
1696,03-17 16:16:00.058  2227  2227 D KeyguardUpdateMonitor: received broadcast android.intent.action.TIME_TICK,64b24017,03-17 <*> 2227 2227 D KeyguardUpdateMonitor: received broadcast <*>,"['16:16:00.058', 'android.intent.action.TIME_TICK']"
1697,03-17 16:16:00.061  2227  2227 D KeyguardUpdateMonitor: handleTimeUpdate,fb3934dd,03-17 <*> 2227 2227 D KeyguardUpdateMonitor: <*>,"['16:16:00.061', 'handleTimeUpdate']"
1698,03-17 16:16:00.090  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.090', 'brightnessIn']"
1699,03-17 16:16:00.090  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.090', 'brightnessOut']"
1700,"03-17 16:16:00.091  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:00.091']
1701,03-17 16:16:00.233 28601 28601 V AudioManager: playSoundEffect   effectType: 0,7e2f8128,03-17 <*> <*> <*> V AudioManager: playSoundEffect effectType: 0,"['16:16:00.233', '28601 28601']"
1702,03-17 16:16:00.233 28601 28601 V AudioManager: querySoundEffectsEnabled...,bc7b275a,03-17 <*> <*> <*> V AudioManager: querySoundEffectsEnabled...,"['16:16:00.233', '28601 28601']"
1703,03-17 16:16:00.249  1702  8290 I WindowManager: Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,f5657024,03-17 <*> 1702 <*> I WindowManager: Destroying surface <*> called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 <*> <*> <*> <*> <*> <*>,"['16:16:00.249', '8290', 'Surface(name=PopupWindow:9b04807)', 'com.android.server.wm.WindowState.removeLocked:1554', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555']"
1704,03-17 16:16:00.284  7111  7111 V AudioManager: isWiredHeadsetOn...,5b287bf5,03-17 <*> 7111 7111 V AudioManager: <*>,"['16:16:00.284', 'isWiredHeadsetOn...']"
1705,03-17 16:16:00.289  1702  2250 I WindowManager: Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,f5657024,03-17 <*> 1702 <*> I WindowManager: Destroying surface <*> called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 <*> <*> <*> <*> <*> <*>,"['16:16:00.289', '2250', 'Surface(name=PopupWindow:317e46)', 'com.android.server.wm.WindowState.removeLocked:1554', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555']"
1706,"03-17 16:16:00.338  1702  1737 D PowerManagerService: acquire lock=191063310, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:16:00.338', '1737', 'lock=191063310,', 'tag=""AudioMix"", name=audioserver,', 'uid=1041, pid=0']"
1707,"03-17 16:16:00.341  1702  1737 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:00.341', '1737', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1708,"03-17 16:16:00.345  1702  1737 D PowerManagerService: acquire lock=149977903, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:16:00.345', '1737', 'lock=149977903,', 'tag=""AudioMix"", name=audioserver,', 'uid=1041, pid=0']"
1709,"03-17 16:16:00.364  1702  1737 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:00.364', '1737', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1710,"03-17 16:16:00.366  1702  1737 D PowerManagerService: acquire lock=155645244, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:16:00.366', '1737', 'lock=155645244,', 'tag=""AudioMix"", name=audioserver,', 'uid=1041, pid=0']"
1711,"03-17 16:16:00.366  1702  1737 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:00.366', '1737', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1712,"03-17 16:16:00.367  1702  1737 D PowerManagerService: acquire lock=173466309, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:16:00.367', '1737', 'lock=173466309,', 'tag=""AudioMix"", name=audioserver,', 'uid=1041, pid=0']"
1713,"03-17 16:16:00.368  1702  1737 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:00.368', '1737', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1714,03-17 16:16:00.392  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.392', 'brightnessIn']"
1715,03-17 16:16:00.392  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.392', 'brightnessOut']"
1716,"03-17 16:16:00.392  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:00.392']
1717,"03-17 16:16:00.429  1702  1702 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:00.429', '1702', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1718,03-17 16:16:00.484  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:00.484']
1719,"03-17 16:16:00.484  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:00.484', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1720,"03-17 16:16:00.489  7111  7111 I MediaPlayer: setDataSource(166, 0, 576460752303423487)",700a74b9,"03-17 16:16:00.489 7111 7111 I MediaPlayer: setDataSource(166, 0, 576460752303423487)",[]
1721,03-17 16:16:00.505  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:00.505']
1722,"03-17 16:16:00.508  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:00.508', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1723,03-17 16:16:00.509  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:00.509']
1724,"03-17 16:16:00.509  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:00.509', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1725,03-17 16:16:00.514  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:00.514']
1726,"03-17 16:16:00.514  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:00.514', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1727,03-17 16:16:00.520  7111  7111 V AudioManager: getStreamVolume  treamType: 5,7117c359,03-17 16:16:00.520 7111 7111 V AudioManager: getStreamVolume treamType: 5,[]
1728,03-17 16:16:00.537  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:00.537']
1729,"03-17 16:16:00.538  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:00.538', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1730,03-17 16:16:00.550  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:00.550']
1731,"03-17 16:16:00.550  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:00.550', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1732,03-17 16:16:00.693  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.693', 'brightnessIn']"
1733,03-17 16:16:00.693  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.693', 'brightnessOut']"
1734,"03-17 16:16:00.693  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:00.693']
1735,"03-17 16:16:00.919  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261985554, event=2, flags=0x0, uid=1000",9a65f105,03-17 <*> 1702 <*> D PowerManagerService: userActivityNoUpdateLocked: <*> <*> <*> uid=1000,"['16:16:00.919', '2105', 'eventTime=261985554,', 'event=2, flags=0x0,']"
1736,"03-17 16:16:00.920  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:00.920', '2105', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1737,03-17 16:16:00.994  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.994', 'brightnessIn']"
1738,03-17 16:16:00.994  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:00.994', 'brightnessOut']"
1739,"03-17 16:16:00.994  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:00.994']
1740,03-17 16:16:01.098  1702  2633 I WindowManager: Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,f5657024,03-17 <*> 1702 <*> I WindowManager: Destroying surface <*> called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 <*> <*> <*> <*> <*> <*>,"['16:16:01.098', '2633', 'Surface(name=PopupWindow:317e46)', 'com.android.server.wm.WindowState.removeLocked:1554', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555']"
1741,03-17 16:16:01.105  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:01.105']
1742,"03-17 16:16:01.106  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:01.106', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1743,03-17 16:16:01.183  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:01.183']
1744,"03-17 16:16:01.183  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:01.183', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1745,03-17 16:16:01.208  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:01.208']
1746,"03-17 16:16:01.208  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:01.208', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1747,03-17 16:16:01.295  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:01.295', 'brightnessIn']"
1748,03-17 16:16:01.295  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:01.295', 'brightnessOut']"
1749,"03-17 16:16:01.295  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:01.295']
1750,03-17 16:16:01.318  2227  2227 V PhoneStatusBar: setLightsOn(true),3d623944,03-17 <*> 2227 2227 V PhoneStatusBar: setLightsOn(true),['16:16:01.318']
1751,"03-17 16:16:01.318  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:16:01.318', 'vis=0', 'mask=1', 'oldVal=40000500 newVal=40000500 diff=0', '0, 0),']"
1752,03-17 16:16:01.319  1702  1815 I WindowManager: Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,f5657024,03-17 <*> 1702 <*> I WindowManager: Destroying surface <*> called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 <*> <*> <*> <*> <*> <*>,"['16:16:01.319', '1815', 'Surface(name=InputMethod)', 'com.android.server.wm.WindowState.destroyOrSaveSurface:2201', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517', 'com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105']"
1753,"03-17 16:16:01.469  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000",9a65f105,03-17 <*> 1702 <*> D PowerManagerService: userActivityNoUpdateLocked: <*> <*> <*> uid=1000,"['16:16:01.469', '2105', 'eventTime=261986105,', 'event=2, flags=0x0,']"
1754,"03-17 16:16:01.470  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:16:01.470', '2105', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
1755,03-17 16:16:01.530 28601 28601 V AudioManager: playSoundEffect   effectType: 0,7e2f8128,03-17 <*> <*> <*> V AudioManager: playSoundEffect effectType: 0,"['16:16:01.530', '28601 28601']"
1756,03-17 16:16:01.530 28601 28601 V AudioManager: querySoundEffectsEnabled...,bc7b275a,03-17 <*> <*> <*> V AudioManager: querySoundEffectsEnabled...,"['16:16:01.530', '28601 28601']"
1757,03-17 16:16:01.598  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:01.598', 'brightnessIn']"
1758,03-17 16:16:01.598  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:01.598', 'brightnessOut']"
1759,"03-17 16:16:01.598  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:01.598']
1760,03-17 16:16:01.899  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:01.899', 'brightnessIn']"
1761,03-17 16:16:01.899  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:01.899', 'brightnessOut']"
1762,"03-17 16:16:01.899  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:01.899']
1763,03-17 16:16:02.202  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:02.202', 'brightnessIn']"
1764,03-17 16:16:02.202  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:16:02.202', 'brightnessOut']"
1765,"03-17 16:16:02.202  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:16:02.202']
